FID,OID_1,lon,lat,time,content,tags,FID_1,BoroCode,BoroName,CountyFIPS,NTACode,NTAName,Shape_Leng,Shape_Area
730,"2,266",-73.962557000000004,40.711137000000001,Thu Nov 13 17:56:17 +0000 2014,@jzjzzuy5446w27 thank you for the follow up,[],98,3,Brooklyn,047,BK73,North Side-South Side,"28,145.428839500000000","28,868,408.350000001000000"
731,88,-73.978459999999998,40.727075999999997,Sun Nov 09 02:32:18 +0000 2014,Hira wants to do this awesome snake here next week! First one who emails and sets up a deposits getsâ€¦ http://t.co/JXXLPxVob5,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
732,98,-73.982393000000002,40.718192000000002,Sun Nov 09 02:35:53 +0000 2014,Jack Ballard is BAE ðŸ˜ðŸ˜ðŸ˜ðŸ”¥ðŸ™Œ,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
733,129,-73.977920999999995,40.725419000000002,Sun Nov 09 02:38:00 +0000 2014,"Food, good. Service, lightly salted ðŸ˜¤",[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
734,563,-73.978319999999997,40.723933000000002,Sun Nov 09 04:01:06 +0000 2014,"Alan Watts on acid, somewhere in the Northern California woods (from The Joyous Cosmology, 1962) http://t.co/E7LzE47Gqe",[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
735,655,-73.990610000000004,40.712418000000000,Sun Nov 09 04:14:05 +0000 2014,Gaby got me stuck on vanilla chai tea,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
736,777,-73.986491000000001,40.717995999999999,Sun Nov 09 04:39:27 +0000 2014,I can be your piece of sunshine,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
737,968,-73.989894000000007,40.714193999999999,Sun Nov 09 05:22:00 +0000 2014,Hallelujah for friends birth days. @itsmecait #cakecakecake #feeling24 @ 169 Bar E. Broadway Lowerâ€¦ http://t.co/6uBrKlFknN,"['cakecakecake', 'feeling24']",99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
738,"1,278",-73.988086999999993,40.710355000000000,Tue Nov 11 15:18:50 +0000 2014,Good morning.,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
739,"1,473",-73.984668999999997,40.715654999999998,Tue Nov 11 16:16:01 +0000 2014,7 Ñ‡Ð°ÑÐ¾Ð² Ñ€Ð°Ð·Ð½Ð¸Ñ†Ñ‹ Ð¼ÐµÐ¶Ð´Ñƒ Ð½Ð°Ð¼Ð¸ ðŸ˜ž,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
740,"1,896",-73.989294999999998,40.716147999999997,Tue Nov 11 18:23:28 +0000 2014,bye stand up @ Old Man Hustle http://t.co/05z6ZLElSz,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
741,"2,255",-73.977149999999995,40.727102000000002,Thu Nov 13 17:53:10 +0000 2014,â€œ@LaCasaAzulBooks: ""The Latina in me is an ember that blazes forever."" - Supreme Court Justice Sonia Sotomayorâ€ðŸ’¥,[],99,1,Manhattan,061,MN28,Lower East Side,"25,469.235792700001000","23,297,615.806800000000000"
742,111,-73.940291999999999,40.723787000000002,Sun Nov 09 02:36:26 +0000 2014,@bakeribrooklyn but what's in it?,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
743,141,-73.948273000000000,40.725611000000001,Sun Nov 09 02:45:45 +0000 2014,@Capace17 watching now !,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
744,167,-73.956869999999995,40.732331000000002,Sun Nov 09 02:46:15 +0000 2014,@PittBEC Hey guys. I'll be recruiting with @ideas42 at Pitt in February! Would be great to get your help on outreach.,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
745,301,-73.950830999999994,40.723945000000001,Sun Nov 09 03:12:50 +0000 2014,"I'm at @ManhattanInn in Brooklyn, NY https://t.co/NgfA4T8OKr",[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
746,509,-73.954459000000000,40.736144000000003,Sun Nov 09 03:50:47 +0000 2014,I'm fairly confident that Alain Delon's continued sex appeal lies entirely in his eyebrows. I'm also fairly confident that that is rare.,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
747,627,-73.935216999999994,40.726444999999998,Sun Nov 09 04:06:50 +0000 2014,Art stuff... #Brooklyn @ No Home Gallery http://t.co/0pxTAHsEFW,['Brooklyn'],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
748,817,-73.954898999999997,40.724710000000002,Sun Nov 09 04:47:47 +0000 2014,Filthy Luck. #beachslang @ Brooklyn Night Bazaar http://t.co/3WMAiPaE2J,['beachslang'],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
749,863,-73.954421999999994,40.730938000000002,Sun Nov 09 04:57:38 +0000 2014,"#ontherun @ midnight, nyc http://t.co/sNUjxer73q",['ontherun'],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
750,934,-73.957421999999994,40.726804999999999,Sun Nov 09 05:17:20 +0000 2014,Off Menu Wonder Combo: Anderson Valley Oatmeal Stout + Southern Tier Pumpking @ The Diamond http://t.co/uza7S0VIuE,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
751,971,-73.950261999999995,40.723092000000001,Sun Nov 09 05:22:36 +0000 2014,Carlton just made a racist joke on the fresh prince of bel-air,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
752,"1,112",-73.951843999999994,40.725650999999999,Sun Nov 09 05:46:51 +0000 2014,""Saludski"",[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
753,"1,130",-73.950671000000000,40.721840999999998,Tue Nov 11 14:37:23 +0000 2014,"We want to thank all the veterans out there, past, present and future! Thank you for selflesslyâ€¦ http://t.co/unOKBZTr5k",[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
754,"1,167",-73.946546999999995,40.726334000000001,Tue Nov 11 14:48:14 +0000 2014,*â€¢Its a Great Big World out thereâ€¢* #iwanttoseeitall #topogftheworld #ilovethislifeâ€¦ http://t.co/ncTkIvuftV,"['iwanttoseeitall', 'topogftheworld', 'ilovethislife']",101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
755,"1,498",-73.952145000000002,40.726103000000002,Tue Nov 11 16:25:54 +0000 2014,Complete and utter madness. #foodie #NYC @ Peter Pan Donut and Pastry Shop http://t.co/jgiH2VLbi7,"['foodie', 'NYC']",101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
756,"2,115",-73.940189000000004,40.726502000000004,Thu Nov 13 17:12:41 +0000 2014,And so it begins. vsco @ Brooklyn Grain http://t.co/jhHGD6HQAb,[],101,3,Brooklyn,047,BK76,Greenpoint,"29,054.423400200001000","35,337,582.962899998000000"
757,50,-73.989755000000002,40.678555000000003,Sun Nov 09 02:22:29 +0000 2014,"Happy birthday Katie! (at @LavenderLakeBar in Brooklyn, NY w/ @blorichca @jasepatrizio) https://t.co/Rts745tw2q",[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
758,83,-74.004566999999994,40.681423000000002,Sun Nov 09 02:30:46 +0000 2014,"#banjo god #tonytrishka #bluegrass (@ Jalopy Tavern in Brooklyn, NY) https://t.co/SDoB3BCr1d","['banjo', 'tonytrishka', 'bluegrass']",103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
759,142,-73.996375000000000,40.686011000000001,Sun Nov 09 02:46:47 +0000 2014,Cam Talbot is looking more and more like a flash in the pan with each game. #hockeytweets,['hockeytweets'],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
760,168,-74.003307000000007,40.683131000000003,Sun Nov 09 02:49:20 +0000 2014,â€œ@wehateerica: facts http://t.co/COELqMpwg7â€ ðŸ™Œ,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
761,393,-73.995797999999994,40.677559000000002,Sun Nov 09 03:29:34 +0000 2014,@hogkar Have you read Naomi Klein's new book ""This Changes Everything""? Is it really as significant as ""The Silent Spring""?,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
762,442,-74.003023999999996,40.682513000000000,Sun Nov 09 03:37:20 +0000 2014,@laflaca428 @gillian19 @StangerMatt The season premiere with Rebecca Hall was unbelievable! ""Lost my virginity at 14 to Malcolm Gladwell!"",[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
763,445,-73.995536000000001,40.688121000000002,Sun Nov 09 03:35:47 +0000 2014,Heading to the flannel party @katielahrm gretchrei @morgansuzanna @ Cobble Hill Park http://t.co/eTdMZEdYA7,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
764,492,-74.002967999999996,40.682718999999999,Sun Nov 09 03:46:09 +0000 2014,"@gillian19 In on the couch with my mother inlaw and sleeping FIL and wife. Reggie is banished to ottoman. Not the empire, he's never last.",[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
765,635,-74.002932999999999,40.682648000000000,Sun Nov 09 04:10:57 +0000 2014,"@alliedise @Dianna_2Ns My 2nd show featured Kid Rock, Rappers Deligjt, &amp; American Band! #HookedForLife",['HookedForLife'],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
766,749,-73.995807999999997,40.690621000000000,Sun Nov 09 04:33:13 +0000 2014,This kind of night http://t.co/X0rZBpPRjK,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
767,772,-74.004616999999996,40.682949000000001,Sun Nov 09 04:40:00 +0000 2014,"So, there's this girl...",[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
768,"1,210",-74.002778000000006,40.682670999999999,Tue Nov 11 15:00:14 +0000 2014,@Mrsthevic Just makes me smile! Page is gonna bring that rig with him everywhere.,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
769,"1,264",-74.004521999999994,40.682316000000000,Tue Nov 11 15:15:13 +0000 2014,@CashorTrade Sad I still haven't received my sticker since becoming a gold member! But did get 2 @triggerhippynet tickets for my bday show!!,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
770,"1,417",-74.003467999999998,40.682684999999999,Tue Nov 11 15:57:39 +0000 2014,@WannaGoldPhish @white_russian06 ðŸ˜œ,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
771,"1,576",-74.011212000000000,40.672004999999999,Tue Nov 11 16:45:03 +0000 2014,"I'm at IKEA Bistro in Brooklyn, NY https://t.co/r3FtoIJSl9",[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
772,"1,720",-73.997590000000002,40.688589999999998,Tue Nov 11 17:36:49 +0000 2014,Winter has arrived. http://t.co/uyxgfv2NAC,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
773,"2,253",-73.999707999999998,40.681857999999998,Thu Nov 13 17:51:07 +0000 2014,@_dontwakeDADDY_ @nicoleeyoooo MSGYNYE. Tickets STILL available!,[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
774,"2,258",-73.996955000000000,40.681095999999997,Thu Nov 13 17:54:44 +0000 2014,"@alexandra_jenna Maybe a trip to the....., Neurologist?",[],103,3,Brooklyn,047,BK33,Carroll Gardens-Columbia Street-Red Hook,"60,784.884102299999000","44,615,921.640500002000000"
775,10,-73.990368000000004,40.704377000000001,Sun Nov 09 02:17:19 +0000 2014,"Just posted a photo @ DUMBO, Brooklyn Bridge Water Front http://t.co/GuQ44qaURA",[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
776,79,-73.988667000000007,40.703235999999997,Sun Nov 09 02:27:38 +0000 2014,Light show in dumbo #bk #newyork @ DUMBO Arts Festival http://t.co/eHRIG97VWu,"['bk', 'newyork']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
777,80,-73.990686999999994,40.703315000000003,Sun Nov 09 02:31:17 +0000 2014,"#nyfol #dopeshit @ DUMBO, Brooklyn http://t.co/zLYJCAY5kb","['nyfol', 'dopeshit']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
778,106,-73.990908000000005,40.687092000000000,Sun Nov 09 02:36:58 +0000 2014,"I'm at 61 Local in Brooklyn, NY https://t.co/ojT85CnE57",[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
779,219,-73.988899000000004,40.703201000000000,Sun Nov 09 02:55:34 +0000 2014,@rowiezee #festivaloflights be like: @ Dumbo Festival of Lights http://t.co/syiY316Jjz,['festivaloflights'],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
780,233,-73.983277999999999,40.689731999999999,Sun Nov 09 02:59:11 +0000 2014,Idc if I'm weird so.... this world is boring enough already,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
781,276,-73.986698000000004,40.699689999999997,Sun Nov 09 03:05:55 +0000 2014,Octopus art in Dumbo underneath the Manhattan Bridge? Yes. #Brooklyn @ Manhattan Bridge http://t.co/LVeBne0JJz,['Brooklyn'],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
782,296,-73.988667000000007,40.703235999999997,Sun Nov 09 03:10:45 +0000 2014,#NYFOL #Artsy @ DUMBO Arts Festival http://t.co/iKoa6TXyba,"['NYFOL', 'Artsy']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
783,368,-73.986202000000006,40.700785000000003,Sun Nov 09 03:29:06 +0000 2014,"NY Festival of Lights in dumbo!
#dumbo #nyfestivaoflights #festivaloflights #nyc #igdaily @ New Yorkâ€¦ http://t.co/euTXdjgg9a","['dumbo', 'nyfestivaoflights', 'festivaloflights', 'nyc', 'igdaily']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
784,399,-73.983808999999994,40.695923000000001,Sun Nov 09 03:31:09 +0000 2014,Gunna get warm @NEWINC latenight !!,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
785,436,-73.985142999999994,40.688488000000000,Sun Nov 09 03:36:20 +0000 2014,And she is going to be the next Attorney General!! ""@latimes: Loretta Lynn signs a new multi-album contract. http://t.co/Dfp59WelIY"",[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
786,440,-73.988273000000007,40.693212000000003,Sun Nov 09 03:37:54 +0000 2014,@NYDailyNews Hire a butler!  Look good/no additional decision! I guess I'm not rich enough to know.,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
787,450,-73.981933999999995,40.695577999999998,Sun Nov 09 03:36:52 +0000 2014,"Just keft wifey, she just got back for ablil...then poof again! Enjoy every moment ppl!! http://t.co/5JiOT6lKwa",[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
788,482,-73.994439000000000,40.684708000000001,Sun Nov 09 03:40:27 +0000 2014,"1:30 pm: ""Almorcemos ya que oscurece."" ðŸ˜³ @ Cobble Hill, Brooklyn http://t.co/G3SYxhKRLn",[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
789,512,-73.993115000000003,40.683801000000003,Sun Nov 09 03:53:23 +0000 2014,and are boys with good jawlines always gay????,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
790,523,-73.987611999999999,40.701141000000000,Sun Nov 09 03:51:50 +0000 2014,#StellaandDot party at Vedazzling #Accessories #theshops #handbags #brooklyn #style http://t.co/1D9y8sJEjA,"['StellaandDot', 'Accessories', 'theshops', 'handbags', 'brooklyn', 'style']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
791,528,-73.987611999999999,40.701141000000000,Sun Nov 09 03:54:25 +0000 2014,Vedazzling Accessories Boutique 145 Front Street #Dumbo still live #sick #dope #handbags,"['Dumbo', 'sick', 'dope', 'handbags']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
792,536,-73.980660999999998,40.696157999999997,Sun Nov 09 03:58:57 +0000 2014,â€œ@ShreddyBrady: This is what I hear every time I turn on ESPN http://t.co/3cEJrXK5yTâ€ ðŸ˜‚ðŸ˜‚ðŸ˜‚,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
793,577,-73.990686999999994,40.703315000000003,Sun Nov 09 04:04:45 +0000 2014,Totally unaware of the human disco ball behind us at the New York Festival of Life #nyfol #DUMBOâ€¦ http://t.co/UUTqEZzW9Y,"['nyfol', 'DUMBO']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
794,599,-73.988718000000006,40.692132999999998,Sun Nov 09 04:03:12 +0000 2014,#Abstract #Visual #Art #NYFOL the projection image was vivid ! ðŸ‘€ @ manhattan bridge light show http://t.co/d303vp4Rvo,"['Abstract', 'Visual', 'Art', 'NYFOL']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
795,610,-73.989120000000000,40.691544000000000,Sun Nov 09 04:05:48 +0000 2014,they cancelled the light show ðŸ˜”,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
796,699,-73.986763999999994,40.701670999999997,Sun Nov 09 04:22:17 +0000 2014,Stranded. @photographazz,[],104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
797,720,-73.990599000000003,40.701163000000001,Sun Nov 09 04:31:07 +0000 2014,"ðŸŒ‰
The infamous shot.
#brooklyncharm
#nevergetsold @ Brooklyn Bridge http://t.co/zA4VmeOtOy","['brooklyncharm', 'nevergetsold']",104,3,Brooklyn,047,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"32,366.184732900001000","28,461,456.496500000000000"
